MFE13	357649	30	700.7
ABCDE	395950	40	42.0
ABCDE	361584	40	42.4
GOOOG	315057	160	934.3
GOOOG	383827	110	931.8
MFE13	372616	10	700.0
MSFT0	310884	100	6.6
AAPL1	316135	160	405.9
ABCDE	329701	40	42.0
ABCDE	342358	40	43.5
MSFT0	352841	180	6.6
GOOOG	327509	380	899.1
MFE13	382795	10	702.8
MFE13	379278	20	701.6
MSFT0	327374	100	6.6
AAPL1	361569	20	411.4
MSFT0	310155	100	6.7
MSFT0	366996	110	6.5
MSFT0	334739	110	6.8
GOOOG	366949	260	895.5
AAPL1	329530	90	409.3
AAPL1	368042	120	412.0
ABCDE	339377	40	43.1
MFE13	339181	20	700.0
AAPL1	320696	120	405.7
MFE13	372452	10	701.3
GOOOG	381930	50	928.1
MFE13	392647	10	701.3
MSFT0	351411	110	6.7
MSFT0	319314	150	6.6
AAPL1	360290	170	408.2
ABCDE	319818	40	42.8
MSFT0	341039	110	6.8
MSFT0	385307	100	6.8
GOOOG	342908	470	850.3
MSFT0	392565	120	6.8
MSFT0	337307	160	6.5
ABCDE	369824	40	42.0
AAPL1	358862	60	409.5
MSFT0	310086	170	6.7
MFE13	341239	10	699.9
ABCDE	392470	40	42.2
MSFT0	305555	100	6.7
GOOOG	338404	490	867.2
ABCDE	324064	40	43.0
ABCDE	322780	40	43.3
ABCDE	335712	40	43.1
AAPL1	392410	20	410.0
AAPL1	350249	150	412.7
ABCDE	380323	40	43.3
AAPL1	335027	130	408.1
ABCDE	345868	40	43.6
ABCDE	395109	40	43.3
MFE13	313298	30	701.3
AAPL1	307030	20	405.1
MFE13	370608	10	702.3
AAPL1	393170	30	406.1
ABCDE	310890	40	43.6
