MFE13	344433	10	701.2
MFE13	375591	10	700.7
AAPL1	360329	40	404.0
MFE13	378326	20	700.7
ABCDE	311393	40	39.9
MSFT0	397856	180	4.6
AAPL1	384859	100	409.1
GOOOG	305064	40	697.6
AAPL1	346620	70	403.3
AAPL1	332565	130	405.7
MFE13	363020	30	700.9
GOOOG	323029	150	711.8
ABCDE	357988	40	40.1
MFE13	360315	30	701.7
AAPL1	359987	120	400.6
GOOOG	344842	270	757.4
ABCDE	303542	40	39.1
MFE13	351381	20	701.1
AAPL1	340773	160	405.3
GOOOG	310804	180	840.8
MFE13	345987	20	700.4
AAPL1	345088	80	405.8
ABCDE	355114	40	39.9
MSFT0	380540	150	6.3
ABCDE	370085	40	40.3
MSFT0	387223	140	3.9
ABCDE	305219	40	39.6
AAPL1	321968	100	402.5
MSFT0	345964	100	6.7
AAPL1	395853	90	402.9
GOOOG	379004	480	685.3
MFE13	345187	30	700.7
GOOOG	333342	360	834.1
AAPL1	305909	150	407.0
GOOOG	374090	380	823.7
MFE13	350679	30	700.0
ABCDE	319992	40	39.7
ABCDE	342719	40	40.8
MSFT0	316869	110	3.7
MFE13	375169	20	701.1
MSFT0	336835	140	3.6
AAPL1	394181	60	401.2
MFE13	301717	10	700.7
MFE13	382905	30	701.6
MFE13	362659	30	701.9
MFE13	353874	10	701.7
ABCDE	365050	40	39.1
MSFT0	372662	170	3.8
GOOOG	309448	200	705.2
MSFT0	387757	100	3.7
GOOOG	301436	210	896.0
MFE13	329430	10	701.0
GOOOG	317991	400	836.0
ABCDE	392629	40	40.6
MFE13	306818	10	700.3
GOOOG	358109	330	875.2
ABCDE	363715	40	39.2
AAPL1	365126	60	407.4
GOOOG	386462	420	830.9
MFE13	305595	10	701.4
MSFT0	381685	100	2.9
GOOOG	352892	60	758.6
MSFT0	369435	170	4.6
MFE13	321240	30	701.0
MFE13	354327	30	701.7
MSFT0	370252	160	5.4
AAPL1	395643	160	408.0
AAPL1	344454	20	405.3
ABCDE	308539	40	40.9
AAPL1	305734	60	400.6
MFE13	362945	20	701.0
MSFT0	379617	180	3.6
GOOOG	369119	150	767.6
MFE13	334530	20	701.3
ABCDE	394681	40	39.4
AAPL1	352019	40	406.0
GOOOG	395381	420	728.1
MSFT0	307359	110	6.4
GOOOG	320703	410	679.0
MSFT0	377502	130	2.7
MSFT0	391418	160	6.8
AAPL1	378255	20	401.5
MFE13	329553	30	700.3
AAPL1	315184	100	401.5
AAPL1	384791	180	400.8
MFE13	378485	10	700.9
MSFT0	327083	130	5.4
MFE13	322781	10	701.6
MSFT0	332102	190	6.0
MFE13	382956	20	701.4
AAPL1	382218	30	404.7
GOOOG	357068	360	825.6
GOOOG	357182	260	889.3
MFE13	328601	10	701.0
GOOOG	369913	380	722.7
MSFT0	379625	180	6.0
MFE13	344158	10	700.4
ABCDE	344621	40	39.4
ABCDE	346566	40	39.9
MSFT0	327903	110	5.2
MSFT0	367537	160	5.1
ABCDE	390366	40	39.2
MSFT0	390852	110	2.8
GOOOG	374719	450	717.5
GOOOG	326051	280	832.6
AAPL1	368963	90	404.1
ABCDE	313183	40	40.6
AAPL1	312350	60	409.3
GOOOG	319090	230	746.7
GOOOG	314573	270	658.3
AAPL1	358504	80	405.7
GOOOG	307336	390	835.6
AAPL1	382232	170	403.2
MFE13	372290	30	700.9
MFE13	392585	20	700.4
ABCDE	349263	40	40.8
GOOOG	365488	320	767.9
GOOOG	389012	80	782.6
MFE13	353852	20	700.4
AAPL1	328220	70	400.9
MSFT0	397595	150	2.5
AAPL1	303642	180	408.1
AAPL1	332624	90	407.7
AAPL1	397301	20	401.9
MFE13	336503	30	701.7
GOOOG	330914	460	819.4
MSFT0	312091	130	5.3
ABCDE	391576	40	40.9
GOOOG	313547	390	653.5
GOOOG	333211	260	753.1
MFE13	389747	20	700.9
GOOOG	349964	340	793.7
MFE13	361528	10	700.1
MSFT0	358313	180	5.4
MFE13	369825	30	700.1
MSFT0	302933	100	4.9
MSFT0	352788	180	5.6
MFE13	303207	30	700.9
ABCDE	382714	40	40.2
ABCDE	333998	40	39.4
MFE13	384671	20	701.2
MFE13	324606	20	700.7
ABCDE	358149	40	39.2
ABCDE	393767	40	39.7
ABCDE	304778	40	39.5
ABCDE	305397	40	39.4
AAPL1	302061	70	406.2
MFE13	368147	30	701.0
GOOOG	359862	220	750.3
MSFT0	311403	160	3.3
GOOOG	379624	420	863.9
MSFT0	361785	120	6.3
GOOOG	307021	210	717.4
ABCDE	306927	40	40.2
ABCDE	313600	40	40.5
MSFT0	378889	100	6.7
AAPL1	309239	150	409.1
MSFT0	323786	100	4.1
MFE13	324364	20	700.3
MFE13	310482	10	701.5
MFE13	385835	30	700.2
AAPL1	369819	110	401.5
GOOOG	373374	450	735.7
GOOOG	365053	200	861.1
MFE13	351627	30	701.1
AAPL1	332638	60	405.8
MSFT0	366177	190	6.6
MFE13	311756	30	701.1
MFE13	314781	20	700.0
MSFT0	301976	160	6.1
MSFT0	396429	150	5.1
MFE13	397037	30	700.9
ABCDE	312386	40	39.5
MFE13	346741	10	700.5
MSFT0	365669	180	4.5
AAPL1	329018	60	402.2
GOOOG	375453	130	657.3
MFE13	355811	20	700.3
GOOOG	342779	160	710.9
AAPL1	326719	160	401.9
AAPL1	375373	170	406.0
AAPL1	389837	190	408.2
ABCDE	372844	40	40.6
AAPL1	340683	160	408.0
GOOOG	393831	90	825.5
AAPL1	325542	130	408.5
AAPL1	353316	140	407.8
ABCDE	395475	40	39.4
MFE13	326774	20	701.9
MSFT0	325008	180	2.7
AAPL1	392767	60	406.5
MSFT0	306858	120	3.3
MSFT0	329940	180	3.4
ABCDE	359158	40	39.6
GOOOG	320329	90	695.4
MFE13	363588	10	701.0
AAPL1	379837	130	409.5
MSFT0	350170	150	4.1
AAPL1	365081	70	405.8
ABCDE	379595	40	40.2
ABCDE	323337	40	40.4
GOOOG	360083	150	747.3
GOOOG	311246	210	863.9
ABCDE	351576	40	40.8
GOOOG	383784	390	836.4
AAPL1	392079	40	402.8
MSFT0	349822	190	6.0
GOOOG	327761	150	681.4
GOOOG	365251	250	773.6
MFE13	391729	30	701.2
MFE13	350983	30	701.4
MSFT0	397419	110	4.1
GOOOG	319727	350	830.8
AAPL1	311118	40	408.8
MFE13	329735	30	700.1
MFE13	339641	30	700.2
GOOOG	342075	260	865.0
MSFT0	331147	160	4.2
MFE13	369384	30	700.8
GOOOG	309187	80	889.5
MSFT0	340208	170	5.8
ABCDE	329518	40	40.9
GOOOG	330649	390	704.5
ABCDE	310556	40	39.1
MSFT0	359382	140	4.1
MFE13	328272	10	701.0
MSFT0	315522	130	4.9
MFE13	300065	10	701.9
ABCDE	328359	40	39.9
ABCDE	355081	40	39.8
MFE13	387090	30	701.9
GOOOG	304225	220	711.5
MSFT0	390472	150	5.4
GOOOG	313097	460	890.8
MFE13	383372	30	701.3
GOOOG	380046	280	721.2
AAPL1	391788	180	405.3
MSFT0	313730	100	2.3
MFE13	350473	30	701.7
MSFT0	340495	130	4.2
MSFT0	317357	120	3.7
MFE13	357518	30	701.9
MFE13	360621	20	700.9
ABCDE	321444	40	39.5
MFE13	351993	10	700.1
AAPL1	398918	190	405.8
MSFT0	348991	160	3.0
ABCDE	369487	40	39.1
MSFT0	341142	190	5.0
MFE13	303477	30	700.5
GOOOG	329283	460	737.2
MSFT0	380144	120	5.7
MFE13	334650	30	701.7
AAPL1	308331	180	403.4
GOOOG	351110	160	890.2
AAPL1	336683	30	409.5
ABCDE	373947	40	39.4
MSFT0	352474	100	5.9
GOOOG	380452	360	801.9
